cycleNo,particle0,particle1,particle2,particle3,addrs,n_frames,particle0_norm,particle0_abrupt_drop,particle1_norm,particle1_abrupt_drop,particle2_norm,particle2_abrupt_drop,particle3_norm,particle3_abrupt_drop,particle0_norm_delta_prev,particle0_norm_abs_delta_prev,particle0_norm_rolling3_slope,particle0_norm_rolling5_mean,particle0_norm_rolling5_std,particle1_norm_delta_prev,particle1_norm_abs_delta_prev,particle1_norm_rolling3_slope,particle1_norm_rolling5_mean,particle1_norm_rolling5_std,particle2_norm_delta_prev,particle2_norm_abs_delta_prev,particle2_norm_rolling3_slope,particle2_norm_rolling5_mean,particle2_norm_rolling5_std,particle3_norm_delta_prev,particle3_norm_abs_delta_prev,particle3_norm_rolling3_slope,particle3_norm_rolling5_mean,particle3_norm_rolling5_std,particle_norm_mean,particle_norm_std,particle_norm_min,particle_norm_max,particle_norm_range,particle_norm_cv,mean_delta_prev,mean_abs_delta_prev,max_abs_delta_prev,delta_std_across_particles,drop_count,any_abrupt_drop,synchronized_drop_2plus,synchronized_drop_3plus,cycle_gap,frames_percentile,future_any_drop_within_4cycles,future_sync2_drop_within_4cycles,cycles_to_next_drop_within_4,future_any_drop_within_8cycles,future_sync2_drop_within_8cycles,cycles_to_next_drop_within_8,future_any_drop_within_16cycles,future_sync2_drop_within_16cycles,cycles_to_next_drop_within_16,charge_capacity_mAh,discharge_capacity_mAh,capacity_mAh,coulombic_efficiency_pct,V_min,V_max,n_points,echem_shape_points,echem_shape_duration_s,shape_V_min,shape_V_max,shape_V_range,shape_V_mean,shape_V_std,shape_I_mean_mA,shape_I_abs_mean_mA,shape_I_pos_fraction,shape_I_neg_fraction,shape_charge_mAh_signed,shape_charge_mAh_abs,shape_charge_mAh_pos,shape_charge_mAh_neg_abs,shape_dVdt_slope,shape_dIdt_slope,shape_V_q05,shape_I_q05,shape_V_q10,shape_I_q10,shape_V_q25,shape_I_q25,shape_V_q50,shape_I_q50,shape_V_q75,shape_I_q75,shape_V_q90,shape_I_q90,shape_V_q95,shape_I_q95,shape_dVdt_abs_median,shape_dVdt_abs_p95,shape_dVdt_sign_consistency,all_dq_abs_total_mAh,all_dq_abs_lowV_frac,all_dq_abs_midV_frac,all_dq_abs_highV_frac,all_dq_abs_peak_voltage,all_dq_abs_peak_frac,all_dq_abs_entropy,all_dqdv_abs_integral_proxy,pos_dq_abs_total_mAh,pos_dq_abs_lowV_frac,pos_dq_abs_midV_frac,pos_dq_abs_highV_frac,pos_dq_abs_peak_voltage,pos_dq_abs_peak_frac,pos_dq_abs_entropy,pos_dqdv_abs_integral_proxy,neg_dq_abs_total_mAh,neg_dq_abs_lowV_frac,neg_dq_abs_midV_frac,neg_dq_abs_highV_frac,neg_dq_abs_peak_voltage,neg_dq_abs_peak_frac,neg_dq_abs_entropy,neg_dqdv_abs_integral_proxy,shape_block_mode,shape_block_nunique,cycle_state_pc1,cycle_state_pc2,cycle_state_pc3,cycle_state_pc4,cycle_state_pc5,cycle_state_pc6,cycle_state_pc7,cycle_state_pc8,degradation_state_axis,degradation_axis_oriented_to,cycle_state_cluster,state_step_norm,axis_step,transferred_masked_residual_signature,source_stem,local_cycle_index,cycleNo_int,cycles_to_next_event,cycles_since_prev_event,nearest_event_abs_delta,current_any_event,event_relative_bin,future_event_within_8cycles,future_event_within_16cycles,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,masked_residual_z,cycle_state_abs_pc2_z,low_frame_z,sampling_priority,selection_reason,pre_event_sampling_rank
58,373,130,246,21,D://NMC_degradation_3_160623_Halfthedata\7_c2_x10_290623chopped\7_c2_x10_290623_cycle3.hdf5,919.0,1.0507042253521126,False,1.0655737704918034,False,1.0081967213114753,False,1.1666666666666667,False,0.0056338028169014,0.0056338028169014,0.011267605633803,1.0535211267605633,0.018896349105632,0.0327868852459016,0.0327868852459016,0.0163934426229509,1.0557377049180328,0.0219941112540969,0.0122950819672129,0.0122950819672129,0.016393442622951,1.0049180327868854,0.0203684813767034,0.0555555555555555,0.0555555555555555,0.0555555555555558,1.1,0.0464811125852257,1.0727853459555146,0.067144062829237,1.0081967213114753,1.1666666666666667,0.1584699453551914,0.0625885346797245,0.0265678313963929,0.0265678313963929,0.0555555555555555,0.0225159921799737,0,0,0,0,2.0,0.3539325842696629,1,0,2.0,1,0,2.0,1,0,2.0,0.6472863899378487,0.6391710499937513,0.6391710499937513,98.7462520346092,2.991089,4.201038,71886.0,71886.0,9246.054083347328,2.991089,4.201038,1.2099489999999995,3.828237694919734,0.1886188198213799,0.0163604508805609,0.500889,0.5163314136271319,0.4836685863728681,0.0082336017070066,1.2864574399316,0.6473455208193033,0.6391119191122967,-3.5063566459085726e-05,-0.000162632600479,3.530625,-0.500889,3.5978975,-0.500889,3.711113,-0.500889,3.830795,0.500889,3.954917,0.500889,4.08039,0.500889,4.131931,0.500889,0.0,0.0096038559191223,0.0098629755860054,1.2863391781686968,0.0652381535329962,0.6761715578273597,0.258590288639644,3.825,0.125238321163992,2.704529213274512,1.0631350397154735,0.6472863899378488,0.001491779698353,0.6032771924125377,0.3952310278891093,3.825,0.1789830072431072,2.269193479760182,0.5872489894966583,0.6390527882308388,0.1298058401951358,0.7500050994457157,0.1201890603591484,3.675,0.1463946326882411,2.6587650699188137,0.5622519791401851,galvanostatic_6,2.0,-3.5474100700235667,0.8812183009687103,1.724142476500518,-0.553194943816347,-0.0440555677422329,0.7583129798253584,-1.2368740554096165,1.8889447402293555,3.5474100700235667,mean_abs_delta_prev,1,1.0790902799200783,-0.8387451653773388,-0.4332449617951991,7_c2_x10_290623,3,58,2.0,,2.0,0,near_pre_event_1_8,1,1,1,0,True,0.006865791433256005,0.2498182812979374,0.7635212542478859,1.565541315477793,near_pre_event_1_8,52
62,350,118,226,17,D://NMC_degradation_3_160623_Halfthedata\7_c2_x10_290623chopped\7_c2_x10_290623_cycle7.hdf5,917.0,0.9859154929577464,False,0.9672131147540984,False,0.9262295081967212,False,0.9444444444444444,False,-0.0366197183098592,0.0366197183098592,-0.032394366197183,1.0264788732394368,0.0254770006864113,-0.0819672131147538,0.0819672131147538,-0.0491803278688523,1.0295081967213116,0.0373828008229226,-0.0573770491803279,0.0573770491803279,-0.040983606557377,0.9778688524590164,0.0314267041191487,0.0,0.0,-0.1111111111111112,1.0444444444444445,0.0993807989999904,0.9559506400882528,0.0260798387149705,0.9262295081967212,0.9859154929577464,0.0596859847610251,0.0272815746141064,-0.0439909951512352,0.0439909951512352,0.0819672131147538,0.0346935294156834,0,0,0,0,2.0,0.3370786516853932,0,0,,0,0,,0,0,,0.6460740325710648,0.6373127960633862,0.6373127960633862,98.6439268464617,2.991282,4.201617,47050.0,47050.0,9223.984920978546,2.991282,4.201617,1.2103349999999995,3.8226030426780016,0.1893316493204328,0.002895681360255,0.500889,0.5028905419766206,0.4971094580233793,0.0088488917005304,1.283386828634451,0.6461178601674906,0.6372689684669602,-3.614256575753759e-05,-0.0001624544699749,3.52522,-0.500889,3.592396,-0.500889,3.702426,-0.500889,3.826934,0.500889,3.949319,0.500889,4.074212999999999,0.500889,4.126333,0.500889,0.0,0.0038603350167176,0.0113923781589406,1.2832991734415922,0.0656638829174134,0.6756352051973782,0.2587009118852084,3.825,0.124976862933391,2.706714805586702,1.0602842795107077,0.646074032571063,0.0023129179044309,0.6028772804511785,0.3948098016443905,3.825,0.1780205745336915,2.274891518440105,0.5964912905365066,0.6372251408705367,0.129894577546458,0.7494034902623052,0.1207019321912367,3.675,0.1457294410428412,2.658574348906693,0.5608344423169828,galvanostatic_14,2.0,-5.701628449484817,0.6010760226094003,-1.9029623854609323,0.0208418895028384,-2.86181216603404,-1.639390166404097,-0.2317060649195236,-1.991090792947922,5.701628449484817,mean_abs_delta_prev,1,1.369309112588504,0.8856087344198889,0.0148140262063351,7_c2_x10_290623,7,62,24.0,2.0,2.0,0,post_event_1_16,0,0,1,1,True,0.06088071292558175,0.17040020473089598,0.7769190049631978,0.11847210943734962,post_event_1_16,53
64,362,121,235,17,D://NMC_degradation_3_160623_Halfthedata\7_c2_x10_290623chopped\7_c2_x10_290623_cycle9.hdf5,915.0,1.019718309859155,False,0.9918032786885246,False,0.9631147540983608,False,0.9444444444444444,False,0.0338028169014085,0.0338028169014085,-0.0014084507042252,1.024788732394366,0.0256167719310189,0.0245901639344261,0.0245901639344261,-0.0286885245901637,1.0213114754098362,0.0408193429442253,0.0368852459016395,0.0368852459016395,-0.0102459016393442,0.975409836065574,0.0321401375847501,0.0,0.0,-6.513087709172707e-17,1.022222222222222,0.1082977149423216,0.9797701967726212,0.0329947437621842,0.9444444444444444,1.019718309859155,0.0752738654147104,0.0336760026696764,0.0238195566843685,0.0238195566843685,0.0368852459016395,0.0167166866280086,0,0,0,0,2.0,0.3258426966292135,0,0,,0,0,,0,0,,0.6452284154883315,0.6378367320564149,0.6378367320564149,98.85440826000784,2.999969,4.202003,44034.0,44034.0,9221.672927856443,2.999969,4.202003,1.2020340000000005,3.825925085547532,0.1931937551189728,0.0065520294318027,0.500889,0.5065404005995368,0.4934595994004633,0.0075294281072789,1.2830651475447463,0.6452972878260127,0.6377678597187337,-3.76578249696453e-05,-0.0001633634341648,3.523289,-0.500889,3.590466,-0.500889,3.703005,-0.500889,3.831374,0.500889,3.958199,0.500889,4.081742,0.500889,4.132703,0.500889,0.0,0.0032189721255704,0.0121953989053664,1.2829274028693718,0.0670148162855566,0.6724719004573202,0.2605132832571232,3.825,0.1228654309916331,2.7106125184692647,1.0672971004725087,0.645228415488328,0.0027342906305846,0.5984688263893272,0.3987968829800881,3.825,0.1750664723055408,2.279716400715833,0.5837464845012071,0.6376989873810481,0.1320543138162793,0.7473487423012175,0.1205969438825031,3.675,0.1457404872442082,2.6612342901525787,0.5654788553677551,galvanostatic_18,2.0,-5.040286837369052,0.4045270269142592,0.0748391132699344,-0.7996892212945406,-1.1588546442820704,-2.290067532289247,-1.882730498855995,-0.8027537840495906,5.040286837369052,mean_abs_delta_prev,1,2.249660931739068,-0.6613416121157645,-0.8745471954427257,7_c2_x10_290623,9,64,22.0,4.0,4.0,0,post_event_1_16,0,0,1,1,True,-0.04633458205144579,0.11468014961921791,0.7903167556785097,0.09623369801073366,source_fill,54
66,346,115,221,16,D://NMC_degradation_3_160623_Halfthedata\8_c2_x10_300623chopped\8_c2_x10_300623_cycle1.hdf5,908.0,0.9746478873239436,False,0.9426229508196722,False,0.9057377049180328,False,0.8888888888888888,False,-0.0450704225352113,0.0450704225352113,-0.0056338028169013,1.0107042253521128,0.0305604593918096,-0.0491803278688524,0.0491803278688524,-0.0122950819672128,1.00327868852459,0.052676291846097,-0.0573770491803279,0.0573770491803279,-0.0102459016393441,0.9573770491803278,0.0416543473681044,-0.0555555555555555,0.0555555555555555,-0.0277777777777778,0.977777777777778,0.1082977149423217,0.9279743579876344,0.038362925883692,0.8888888888888888,0.9746478873239436,0.0857589984350547,0.04134050208767,-0.0517958387849868,0.0517958387849868,0.0573770491803279,0.0056967095987397,0,0,0,0,2.0,0.2528089887640449,0,0,,0,0,,0,0,,0.6416420002209151,0.6341707408081786,0.6341707408081786,98.83560312289966,2.999969,4.200073,91696.0,91696.0,9169.548278570175,2.999969,4.200073,1.2001039999999996,3.8241666631805096,0.1923854315631603,0.0029278976618391,0.5008889999999999,0.5029227010992846,0.4970772989007154,0.0075310877971857,1.275812741029094,0.6416719144131398,0.6341408266159541,-3.826108588283695e-05,-0.0001638640754825,3.521938,-0.500889,3.590466,-0.500889,3.700689,-0.500889,3.829444,0.500889,3.95511,0.500889,4.079039,0.500889,4.131159,0.500889,0.0,0.0096438011913437,0.0286820437319374,1.2757529126446698,0.0660262468656329,0.6766074287547896,0.2573663243795774,3.825,0.1243916963475893,2.7077850022580146,1.0630352974781103,0.6416420002209179,0.0011275883821395,0.6013177338944897,0.3975546777233709,3.825,0.1777795388854741,2.265584345994208,0.6003162308866791,0.6341109124237368,0.1316956813843333,0.7527913099334664,0.1155130086822001,3.675,0.1446430450318718,2.653252030078542,0.5635509519356786,galvanostatic_2,2.0,-6.16227177126118,-0.2322231702570837,-1.3932124255561291,1.2434697318173853,-2.2200569484617305,-1.9829321695016136,1.339374864438613,1.3662851313697848,6.16227177126118,mean_abs_delta_prev,1,2.827361815157314,1.1219849338921275,-0.5128164982097567,8_c2_x10_300623,1,66,20.0,6.0,6.0,0,post_event_1_16,0,0,1,1,False,-0.0027268077725462244,0.0658333958877266,0.8372088831821013,0.49359589770136914,source_fill,55
68,332,112,213,17,D://NMC_degradation_3_160623_Halfthedata\8_c2_x10_300623chopped\8_c2_x10_300623_cycle3.hdf5,913.0,0.9352112676056338,False,0.918032786885246,False,0.8729508196721312,False,0.9444444444444444,False,-0.0394366197183098,0.0394366197183098,-0.0422535211267604,0.987605633802817,0.0359417192287021,-0.0245901639344261,0.0245901639344261,-0.0368852459016392,0.9737704918032788,0.0503281358459299,-0.0327868852459016,0.0327868852459016,-0.0450819672131145,0.9303278688524592,0.0442357236576287,0.0555555555555555,0.0555555555555555,1.848384810120881e-16,0.9333333333333332,0.0248451997499977,0.917659829651864,0.0317516573546312,0.8729508196721312,0.9444444444444444,0.0714936247723132,0.034600683530712,-0.0103145283357705,0.0380923061135483,0.0555555555555555,0.0443311957699662,0,0,0,0,2.0,0.3033707865168539,0,0,,0,0,,0,0,,0.6435106367668931,0.6333962939103049,0.6333962939103049,98.42825552854816,2.991475,4.200073,67822.0,67822.0,9177.412461519243,2.991475,4.200073,1.2085979999999998,3.825245283020259,0.19151539973797,0.0068979140396921,0.500889,0.5068856713160921,0.4931143286839078,0.010221477445601,1.2769069306771983,0.6435642040613996,0.6333427266157985,-3.736466494236603e-05,-0.0001637325329478,3.523482,-0.500889,3.591238,-0.500889,3.700882,-0.500889,3.829444,0.500889,3.956655,0.500889,4.08039,0.500889,4.133089,0.500889,0.0,0.0064335951162048,0.0104244997862019,1.2767997960881887,0.0664360690844352,0.6776941107090497,0.2558698202065151,3.825,0.1239605223858067,2.7072561607879635,1.056430505501572,0.6435106367668889,0.0015372849911127,0.6020255689198454,0.3964371460890419,3.825,0.177773101723005,2.2733491308603675,0.5882536211205514,0.6332891593212837,0.1323823390664612,0.754583965514353,0.1130336954191857,3.675,0.1449297266273557,2.6471747574614746,0.5586989399459232,galvanostatic_6,2.0,-6.302052898234703,0.1394016920363869,-2.097865448773443,0.6717867902620509,-2.169673785938324,-1.948910589579292,-0.7242345168328786,0.433512112483543,6.302052898234703,mean_abs_delta_prev,1,0.9904549815752806,0.1397811269735234,-0.088243915869477,8_c2_x10_300623,3,68,18.0,8.0,8.0,0,post_event_1_16,0,0,1,1,True,0.04845675358216024,0.039519255417496256,0.8037145063938216,0.09841352734754667,source_fill,56
70,344,119,222,19,D://NMC_degradation_3_160623_Halfthedata\8_c2_x10_300623chopped\8_c2_x10_300623_cycle5.hdf5,913.0,0.9690140845070424,False,0.9754098360655736,False,0.9098360655737704,False,1.0555555555555556,False,0.0338028169014086,0.0338028169014086,-0.0028169014084505,0.9769014084507042,0.0304954785413506,0.0573770491803276,0.0573770491803276,0.0163934426229511,0.9590163934426228,0.028979786114202,0.0368852459016392,0.0368852459016392,0.0020491803278688,0.9155737704918032,0.0328636396667694,0.1111111111111111,0.1111111111111111,0.0833333333333335,0.9555555555555556,0.0608580619450184,0.9774538854254856,0.0598538464816143,0.9098360655737704,1.0555555555555556,0.1457194899817852,0.0612344453012839,0.0597940557736216,0.0597940557736216,0.1111111111111111,0.0357754112822669,0,0,0,0,2.0,0.3033707865168539,0,0,,0,0,,1,1,16.0,0.6430934518879965,0.6342278371662973,0.6342278371662973,98.62141113462258,2.99688,4.200459,66196.0,66196.0,9180.390546798706,2.99688,4.200459,1.2035790000000004,3.824354004728383,0.1906213611136422,0.0157237195903075,0.500889,0.5156958124357968,0.4843041875642033,0.0089226600604088,1.2773212890542935,0.6431219745573513,0.6341993144969424,-3.710870734579458e-05,-0.0001632679332861,3.524254,-0.500889,3.590852,-0.500889,3.702426,-0.500889,3.830602,0.500889,3.953373,0.500889,4.076337,0.500889,4.127491,0.500889,0.0,0.0096427672991946,0.0107258856409094,1.277264243715596,0.0671170487264406,0.675253338115605,0.2576296131579544,3.825,0.1246749010799665,2.708790381652113,1.0612217758166231,0.6430934518879936,0.0018628634250822,0.6014142635371469,0.3967228730377709,3.825,0.1770042072793114,2.275679526615085,0.581611845330004,0.6341707918275865,0.133289347760672,0.7501313141542695,0.1165793380850585,3.675,0.1431287042515052,2.654307922566328,0.5619650291607766,galvanostatic_10,2.0,-5.421419019396777,-0.134393512754564,-0.4072831495612116,0.5491212318952207,1.1271215905365652,-0.3942623276082553,-1.822693305005059,1.3756023495149852,5.421419019396777,mean_abs_delta_prev,1,1.9296619373203203,-0.8806338788379264,-0.6434816102022609,8_c2_x10_300623,5,70,16.0,10.0,10.0,0,post_event_1_16,0,1,1,1,True,-0.01847889835673711,0.038099476982071556,0.8037145063938216,1.086086372186693,source_fill,57
72,347,116,224,18,D://NMC_degradation_3_160623_Halfthedata\8_c2_x10_300623chopped\8_c2_x10_300623_cycle7.hdf5,911.0,0.9774647887323944,False,0.9508196721311476,False,0.918032786885246,False,1.0,False,0.0084507042253519,0.0084507042253519,0.0211267605633802,0.9752112676056338,0.0301026479039831,-0.024590163934426,0.024590163934426,0.0163934426229508,0.9557377049180328,0.0287470129782782,0.0081967213114756,0.0081967213114756,0.0225409836065574,0.9139344262295084,0.0324003858623808,-0.0555555555555555,0.0555555555555555,0.0277777777777777,0.9666666666666666,0.0633430791721742,0.961579311937197,0.0353108450625115,0.918032786885246,1.0,0.0819672131147539,0.036721718764284,-0.0158745734882884,0.0241982862567023,0.0555555555555555,0.0306685953587186,0,0,0,0,2.0,0.2808988764044944,0,0,,0,0,,1,1,14.0,0.6423039051026909,0.6336484013776601,0.6336484013776601,98.65242860018937,2.986071,4.200073,56714.0,56714.0,9170.551366329191,2.986071,4.200073,1.2140019999999998,3.8280235996931977,0.1919655441818822,0.0102449349366999,0.500889,0.5102267517720492,0.4897732482279507,0.0087584633141925,1.275952306480351,0.6423553848972718,0.6335969215830792,-3.734238156474635e-05,-0.0001645338260667,3.523868,-0.500889,3.593168,-0.500889,3.705901,-0.500889,3.8324365,0.500889,3.959743,0.500889,4.083093,0.500889,4.134441,0.500889,0.0,0.0096316382932966,0.0109675030416306,1.2758493468912058,0.0674517681989555,0.6765873487843286,0.2559608830167157,3.825,0.1234573765543182,2.7100881628307483,1.0509450123568214,0.6423039051026898,0.0019647424274381,0.6019998218403809,0.3960354357321808,3.825,0.1769654934202637,2.279979334880572,0.5852912679800237,0.6335454417884987,0.1338441208419872,0.7522060126844545,0.1139498664735581,3.675,0.1430459809151665,2.652942618305063,0.5565559448284847,galvanostatic_14,2.0,-5.610100531016699,-0.021956754100346,-0.4554412937172993,-0.2197028736721284,-1.1436573693887793,-2.072322128529394,-2.073155056488097,0.5901440124561834,5.610100531016699,mean_abs_delta_prev,1,0.8010321152574587,0.1886815116199223,-0.5655168354155136,8_c2_x10_300623,7,72,14.0,12.0,12.0,0,post_event_1_16,0,1,1,1,True,-0.009079999323249592,0.006224562706198979,0.8171122571091335,1.0826449101168432,source_fill,58
74,363,123,239,18,D://NMC_degradation_3_160623_Halfthedata\8_c2_x10_300623chopped\8_c2_x10_300623_cycle9.hdf5,910.0,1.0225352112676056,False,1.0081967213114753,False,0.9795081967213116,False,1.0,False,0.0450704225352112,0.0450704225352112,0.0267605633802817,0.975774647887324,0.0311519240584771,0.0573770491803277,0.0573770491803277,0.0163934426229508,0.9590163934426228,0.0342893453497565,0.0614754098360655,0.0614754098360655,0.0348360655737707,0.9172131147540984,0.0388156081723001,0.0,0.0,-0.0277777777777776,0.977777777777778,0.0633430791721742,1.002560032325098,0.0179696125605041,0.9795081967213116,1.0225352112676056,0.0430270145462939,0.017923727239385,0.0409807203879011,0.0409807203879011,0.0614754098360655,0.0281958448511543,0,0,0,0,2.0,0.2696629213483146,0,0,,0,0,,1,1,12.0,0.6439154388570361,0.6312882726381965,0.6312882726381965,98.03900241291728,2.987036,4.200073,48585.0,48585.0,9165.17104864119,2.987036,4.200073,1.213037,3.8252827620458993,0.1904504519269952,0.0199489598641556,0.500889,0.5199135535659154,0.4800864464340846,0.0127482180932442,1.2752037114952328,0.6439759647942384,0.6312277467009941,-3.5976638810022386e-05,-0.0001631624363315,3.524254,-0.500889,3.592975,-0.500889,3.706287,-0.500889,3.830602,0.500889,3.952408,0.500889,4.079039,0.500889,4.13058,0.500889,0.0,0.0064337485157448,0.0101267907129919,1.275082659620813,0.0666304570431477,0.6775381480081413,0.2558313949487107,3.825,0.1239870126807664,2.7080595928846014,1.0511490248201931,0.6439154388570368,0.0022536901600683,0.6010987695356734,0.3966475403042582,3.825,0.1781722023247218,2.283167255727567,0.5861412538853225,0.6311672207637908,0.1323074959260458,0.7555214372472174,0.1121710668267368,3.675,0.145143492274707,2.6450263704103563,0.5550313503155989,galvanostatic_18,2.0,-5.234875656696071,0.3633768107732701,0.2830313565053211,-1.1467833761813826,0.7639098012520877,-2.995933957271921,-1.8759539778965444,-0.8570397156353781,5.234875656696071,mean_abs_delta_prev,1,1.3015743450862776,-0.3752248743206285,-0.6253485597992209,8_c2_x10_300623,9,74,12.0,14.0,12.0,0,post_event_1_16,0,1,1,1,True,-0.01629290204784655,0.1030143952197918,0.8238111324667894,1.0978332725296478,post_event_1_16,59
76,370,135,255,24,D://NMC_degradation_3_160623_Halfthedata\9_c2_x10_010723chopped\9_c2_x10_010723_cycle1.hdf5,905.0,1.0422535211267605,False,1.1065573770491803,False,1.0450819672131149,False,1.3333333333333333,False,0.0197183098591549,0.0197183098591549,0.0323943661971831,0.9892957746478874,0.0429704437480644,0.098360655737705,0.098360655737705,0.0778688524590163,0.9918032786885244,0.0721590854986022,0.0655737704918032,0.0655737704918032,0.0635245901639344,0.9450819672131148,0.0677532277137223,0.3333333333333332,0.3333333333333332,0.1666666666666666,1.0666666666666669,0.1541604102834622,1.1318065496805971,0.1375881091946917,1.0422535211267605,1.3333333333333333,0.2910798122065727,0.1215650406277644,0.1292465173554991,0.1292465173554991,0.3333333333333332,0.1398284804494115,0,0,0,0,2.0,0.2022471910112359,0,0,,0,0,,1,1,10.0,0.6361416828134568,0.6265629096357282,0.6265629096357282,98.49423902936768,2.999969,4.200073,90754.0,90754.0,9075.337116241457,2.999969,4.200073,1.2001039999999996,3.822594393679617,0.1942331334462777,0.0038082443749036,0.500889,0.5038014853339797,0.4961985146660202,0.009644162412389,1.262704592449185,0.6361743774307871,0.6265302150183979,-3.971026328850544e-05,-0.0001655609192644,3.516533,-0.500889,3.584095,-0.500889,3.694898,-0.500889,3.830409,0.500889,3.955303,0.500889,4.079618,0.500889,4.132317,0.500889,0.0,0.0096458696408513,0.0282084338809736,1.262639203214544,0.0701365619642208,0.6723045917614827,0.2575588462742963,3.825,0.122060226932015,2.7183592164112644,1.0521081533055006,0.636141682813455,0.0011592095839822,0.5959330305881978,0.4029077598278198,3.825,0.1735836014059521,2.280641739265175,0.5876353249180913,0.6264975204010674,0.1401757362471337,0.7498517996303464,0.1099724641225197,3.675,0.1428940756859001,2.653061853257924,0.558221454322841,galvanostatic_2,2.0,-3.7482156547020216,-1.9336852727468583,1.995512119237652,2.032543009390345,7.063491609632781,5.863399808978144,0.5768147228877324,1.9812464380100256,3.7482156547020216,mean_abs_delta_prev,1,4.530712836386308,-1.486660001994049,0.2739127589669339,9_c2_x10_010723,1,76,10.0,16.0,10.0,0,post_event_1_16,0,1,1,1,True,0.09211588080213132,0.5481841796496075,0.8573055092550691,1.1909871480734808,post_event_1_16,60
78,342,135,259,21,D://NMC_degradation_3_160623_Halfthedata\9_c2_x10_010723chopped\9_c2_x10_010723_cycle3.hdf5,908.0,0.9633802816901408,False,1.1065573770491803,False,1.0614754098360657,False,1.1666666666666667,False,-0.0788732394366197,0.0788732394366197,-0.0295774647887323,0.9949295774647888,0.0352619353764192,0.0,0.0,0.0491803278688526,1.0295081967213116,0.0732220047020566,0.0163934426229508,0.0163934426229508,0.040983606557377,0.9827868852459016,0.0699968325770122,-0.1666666666666665,0.1666666666666665,0.0833333333333334,1.1111111111111112,0.1416394309331328,1.0745199338105134,0.085711920649914,0.9633802816901408,1.1666666666666667,0.2032863849765259,0.079767641300016,-0.0572866158700838,0.0654833371815592,0.1666666666666665,0.0839453894041633,0,0,0,0,2.0,0.2528089887640449,0,0,,1,1,8.0,1,1,8.0,0.6356430011957244,0.6281369715912719,0.6281369715912719,98.81914382910963,2.998618,4.201038,77251.0,77251.0,9083.066112518314,2.998618,4.201038,1.2024199999999996,3.822158104555281,0.1927069085941438,0.0066849174638516,0.500889,0.5066730527760158,0.4933269472239842,0.0076228992142137,1.2637799727869965,0.6357014360006049,0.6280785367863911,-3.893509593970604e-05,-0.0001650421958297,3.518463,-0.500889,3.585833,-0.500889,3.695863,-0.500889,3.829058,0.500889,3.952987,0.500889,4.078266999999999,0.500889,4.132124,0.500889,0.0,0.0096335868799269,0.0118058252427184,1.2636631031772354,0.0707272829806155,0.6723257943134683,0.2569469227059162,3.825,0.1224131499815011,2.7190377869615103,1.0509332040195905,0.6356430011957266,0.0009149616255775,0.5971331301102305,0.4019519082641919,3.825,0.1749397126237966,2.271677707314529,0.5912870145148786,0.6280201019815118,0.1413869853158491,0.748431146023133,0.1101818686610179,3.675,0.1411966359114338,2.6566803307280584,0.5587133829648689,galvanostatic_6,2.0,-4.27916383130494,-0.8047663826769629,0.3436609554795552,1.3806875519551671,0.852730654551475,2.756357968162644,0.4070991678664098,0.7113721692171018,4.27916383130494,mean_abs_delta_prev,1,2.1702284744219007,0.5309481766029185,0.2683863942126585,9_c2_x10_010723,3,78,8.0,18.0,8.0,0,near_pre_event_1_8,1,1,1,0,True,0.09144966013401892,0.22814477904704294,0.8372088831821013,1.5908050202087713,near_pre_event_1_8,61
